class;term;comment
independent continuant;Holstein, Barbados (Cattle);
independent continuant;Canchim, Brazil (Cattle);
independent continuant;Hy-Line White, Zimbabwe (Chicken);
independent continuant;Friesian, Botswana (Cattle);
independent continuant;Caracu, Brazil (Cattle);
independent continuant;High Line White (W - 98), Ukraine (Chicken);
independent continuant;Black and White, Bulgaria (Cattle);
independent continuant;Gorynskaya, Belarus (Cattle);
independent continuant;Hyline W-36, Chile (Chicken);
independent continuant;Frisian, Bosnia and Herzegovina (Cattle);
independent continuant;Polesian, Belarus (Cattle);
independent continuant;Hy-Line Brown, Zimbabwe (Chicken);
independent continuant;Holstein, Bosnia and Herzegovina (Cattle);
independent continuant;Criollo, Bolivia (Plurinational State of) (Cattle);
independent continuant;Hy-Line Valkoinen, Finland (Chicken);
independent continuant;Holstein, Bolivia (Plurinational State of) (Cattle);
independent continuant;Criollo Altiplánico, Bolivia (Plurinational State of) (Cattle);
independent continuant;Hy-Line White, Estonia (Chicken);
independent continuant;Holstein, Canada (Cattle);
independent continuant;Crioulo Lageano, Brazil (Cattle);
independent continuant;Holstein-Friesian, Switzerland (Cattle);
independent continuant;Mérinos de Rambouillet, France (Sheep);
independent continuant;Kumykskaya, Russian Federation (Sheep);
independent continuant;Rambouilet, Ecuador (Sheep);
independent continuant;Kulundinskaya, Russian Federation (Sheep);
independent continuant;Kuchugurovskaya, Russian Federation (Sheep);
independent continuant;Rambouillet, Nepal (Sheep);
independent continuant;Malich, Russian Federation (Sheep);
independent continuant;Rambouillet, Mexico (Sheep);
independent continuant;Liskinskaya, Russian Federation (Sheep);
independent continuant;Rambouillet, Jamaica (Sheep);
independent continuant;Lakskaya, Russian Federation (Sheep);
independent continuant;Rambouillet, India (Sheep);
independent continuant;Kusman, Russian Federation (Sheep);
independent continuant;Rambouillet, South Africa (Sheep);
independent continuant;Rambouillet, United States of America (Sheep);
independent continuant;Minusinsk, Russian Federation (Sheep);
independent continuant;Hyline, Venezuela (Bolivarian Republic of) (Chicken);
independent continuant;Rombouillet Merino, Philippines (Sheep);
independent continuant;Mikhnovskaya, Russian Federation (Sheep);
independent continuant;Rambouillet, Pakistan (Sheep);
independent continuant;Mennonite, Russian Federation (Sheep);
independent continuant;Holstein Friesian, Azerbaijan (Cattle);
independent continuant;Busa, Bosnia and Herzegovina (Cattle);
independent continuant;High land red, Honduras (Chicken);
independent continuant;Frisonne, Burundi (Cattle);
independent continuant;Gatacko, Bosnia and Herzegovina (Cattle);
independent continuant;Hy-Line Ruskea, Finland (Chicken);
independent continuant;Zwartbont-Holstein, Belgium (Cattle);
independent continuant;Posavsko, Bosnia and Herzegovina (Cattle);
independent continuant;Hy-Line Brown, Lesotho (Chicken);
independent continuant;holstein (black and white), Benin (Cattle);
independent continuant;Tyrolean Grey, Bosnia and Herzegovina (Cattle);
independent continuant;Hy-Line Brown, Indonesia (Chicken);
independent continuant;Brown cattle, Bulgaria (Cattle);
independent continuant;Hy-Line Brown, Botswana (Chicken);
independent continuant;Holstein, Antigua and Barbuda (Cattle);
independent continuant;Iskarsko govedo, Bulgaria (Cattle);
independent continuant;High-Line Brown, Armenia (Chicken);
independent continuant;Holstein, Australia (Cattle);
independent continuant;Rodopsko kasorogo govedo, Bulgaria (Cattle);
independent continuant;Hy-Line Brown, Estonia (Chicken);
independent continuant;Holstein-Friesian, Austria (Cattle);
independent continuant;Alpine Brown, Bosnia and Herzegovina (Cattle);
independent continuant;Hyline Silver Brown, Botswana (Chicken);
independent continuant;Holstein, Burkina Faso (Cattle);
independent continuant;Belorussian Black, Belarus (Cattle);
independent continuant;Friesian, Bangladesh (Cattle);
independent continuant;Belorussian Red, Belarus (Cattle);
independent continuant;Hy-Line Brown, Nepal (Chicken);
independent continuant;Holstein, Bangladesh (Cattle);
independent continuant;Kalmytskaya, Russian Federation (Sheep);
independent continuant;Kalininskaya, Russian Federation (Sheep);
independent continuant;Karanogaiskaya, Russian Federation (Sheep);
independent continuant;Karachai Mountain Mutton-Wool, Russian Federation (Sheep);
independent continuant;Karachaevskaya, Russian Federation (Sheep);
independent continuant;Kambar, Russian Federation (Sheep);
independent continuant;Krupnaya Zadonskaya, Russian Federation (Sheep);
independent continuant;Krasnoyarskaya Tonkorunnaya, Russian Federation (Sheep);
independent continuant;Krasnoyarskaya, Russian Federation (Sheep);
independent continuant;Khakasskaya, Russian Federation (Sheep);
independent continuant;Hissar, India (Cattle);
independent continuant;North Bengal Grey, Bangladesh (Cattle);
independent continuant;Hy-Line, Philippines (Chicken);
independent continuant;TSSHZ-1, Tajikistan (Cattle);
independent continuant;Pabna, Bangladesh (Cattle);
independent continuant;Hy-Line, Peru (Chicken);
independent continuant;Holstein Frisian, Angola (Cattle);
independent continuant;Balgarsko cherveno govedo, Bulgaria (Cattle);
independent continuant;Hy-Line, Senegal (Chicken);
independent continuant;Black and White, Albania (Cattle);
independent continuant;Balgarsko kafyavo govedo, Bulgaria (Cattle);
independent continuant;Hy-Line, Paraguay (Chicken);
independent continuant;Heinlein, Republic of Moldova (Chicken);
independent continuant;Kamdhino, Bangladesh (Cattle);
independent continuant;Hyline, Morocco (Chicken);
independent continuant;Hissar, Indonesia (Cattle);
independent continuant;Madaripur, Bangladesh (Cattle);
independent continuant;Hy-Line, Nicaragua (Chicken);
independent continuant;Sumbawa, Indonesia (Cattle);
independent continuant;Munshiganj, Bangladesh (Cattle);
independent continuant;Hy-Line, Malawi (Chicken);
independent continuant;Holstein, Albania (Cattle);
independent continuant;Balgarsko rodopsko govedo, Bulgaria (Cattle);
independent continuant;Commercial Layer Hybrids, United Republic of Tanzania (Chicken);
independent continuant;Holstein, Argentina (Cattle);
independent continuant;Balgarsko simentalsko govedo, Bulgaria (Cattle);
independent continuant;Hy-Line, El Salvador (Chicken);
independent continuant;Black and White, Armenia (Cattle);
independent continuant;Balgarsko sivo govedo, Bulgaria (Cattle);
independent continuant;Holstein, Armenia (Cattle);
independent continuant;Dagestanskaya Gornaya, Russian Federation (Sheep);
independent continuant;Edelbayevskaya, Russian Federation (Sheep);
independent continuant;Duzbai, Russian Federation (Sheep);
independent continuant;Darginskaya, Russian Federation (Sheep);
independent continuant;Danadara, Russian Federation (Sheep);
independent continuant;Guligas, Russian Federation (Sheep);
independent continuant;Groznenskaya, Russian Federation (Sheep);
independent continuant;Gornoaltaiskaya Porodnaya Gruppa, Russian Federation (Sheep);
independent continuant;Gor'kovskaya, Russian Federation (Sheep);
independent continuant;Gunibskaya, Russian Federation (Sheep);
independent continuant;Highland, Peru (Cattle);
independent continuant;Djelli, Benin (Cattle);
independent continuant;Hy-Line, Bangladesh (Chicken);
independent continuant;Highland, Poland (Cattle);
independent continuant;Gir, Benin (Cattle);
independent continuant;Hy-Line, Albania (Chicken);
independent continuant;Highland, Slovakia (Cattle);
independent continuant;Goudali, Benin (Cattle);
independent continuant;Hyline, Democratic Republic of the Congo (Chicken);
independent continuant;Škotsko višinsko govedo, Slovenia (Cattle);
independent continuant;Pabli, Benin (Cattle);
independent continuant;Hy-Line, Chile (Chicken);
independent continuant;Hubbard Golden Comet, Peru (Chicken);
independent continuant;Borgou, Benin (Cattle);
independent continuant;Hubbard Golden Comet, Trinidad and Tobago (Chicken);
independent continuant;Highland Cattle, Norway (Cattle);
independent continuant;Bororo, Benin (Cattle);
independent continuant;Hubbard Golden Comet, Togo (Chicken);
independent continuant;Hinterwälder Fleischnutzung, Germany (Cattle);
independent continuant;Highland cattle, Sweden (Cattle);
independent continuant;Lobi, Burkina Faso (Cattle);
independent continuant;Hy-Line, Fiji (Chicken);
independent continuant;Highland, United States of America (Cattle);
independent continuant;Zébu Azawack, Burkina Faso (Cattle);
independent continuant;Hy-Line, Colombia (Chicken);
independent continuant;Hinterwälder, Switzerland (Cattle);
independent continuant;Chittagong Red, Bangladesh (Cattle);
independent continuant;Hinterwälder, Germany (Cattle);
independent continuant;Dacca-Faridpur, Bangladesh (Cattle);
independent continuant;Hy-Line, Guatemala (Chicken);
independent continuant;Romney, Czechia (Sheep);
independent continuant;Fallata, Sudan (Sheep);
independent continuant;Romney Marsh, Colombia (Sheep);
independent continuant;Dubasi, Sudan (Sheep);
independent continuant;Romney, China (Sheep);
independent continuant;Beja, Sudan (Sheep);
independent continuant;Romney Marsh, Chile (Sheep);
independent continuant;Ashgur, Sudan (Sheep);
independent continuant;Romney, Ethiopia (Sheep);
independent continuant;Romney, Denmark (Sheep);
independent continuant;Hamari, Sudan (Sheep);
independent continuant;Romney Marsh, Germany (Sheep);
independent continuant;Fung, Sudan (Sheep);
independent continuant;British Friesian, United Kingdom of Great Britain and Northern Ireland (Cattle);
independent continuant;Holstein Friesian, United Kingdom of Great Britain and Northern Ireland (Cattle);
independent continuant;Holstein, Greece (Cattle);
independent continuant;Holstein, Guatemala (Cattle);
independent continuant;Holstein, Haiti (Cattle);
independent continuant;Holstein-friz, Hungary (Cattle);
independent continuant;Friesian, Guyana (Cattle);
independent continuant;Holstein, Guyana (Cattle);
independent continuant;Holstein, Honduras (Cattle);
independent continuant;Holstein, Croatia (Cattle);
independent continuant;Romney, Canada (Sheep);
independent continuant;Hejazi, Saudi Arabia (Sheep);
independent continuant;Marshall Romney, Canada (Sheep);
independent continuant;Hejari, Saudi Arabia (Sheep);
independent continuant;Romney Marsh, Brazil (Sheep);
independent continuant;Habsi, Saudi Arabia (Sheep);
independent continuant;Asali, Saudi Arabia (Sheep);
independent continuant;Romanov, Ukraine (Sheep);
independent continuant;Zabaikalskaya, Russian Federation (Sheep);
independent continuant;Romanovskiy, Tajikistan (Sheep);
independent continuant;Zabaikal'skaya Tonkorunnaya, Russian Federation (Sheep);
independent continuant;Romanovka, Slovakia (Sheep);
independent continuant;Yuzhnoural'skaya, Russian Federation (Sheep);
independent continuant;Romanovskaya, Russian Federation (Sheep);
independent continuant;Vyatskaya, Russian Federation (Sheep);
independent continuant;Romney, Australia (Sheep);
independent continuant;Romney Marsh, Argentina (Sheep);
independent continuant;Locale, Rwanda (Sheep);
independent continuant;Romanov, South Africa (Sheep);
independent continuant;Brun de montagne, Rwanda (Sheep);
independent continuant;Romanov, Venezuela (Bolivarian Republic of) (Sheep);
independent continuant;Blanc de Montagne, Rwanda (Sheep);
independent continuant;Arabe, Central African Republic (Cattle);
independent continuant;Holstein, Ecuador (Cattle);
independent continuant;Goumali, Central African Republic (Cattle);
independent continuant;Friesian, Egypt (Cattle);
independent continuant;Soudanais, Central African Republic (Cattle);
independent continuant;Holstein, Egypt (Cattle);
independent continuant;Canadienne, Canada (Cattle);
independent continuant;Holstein, Finland (Cattle);
independent continuant;Evolèner, Switzerland (Cattle);
independent continuant;Friesian, Fiji (Cattle);
independent continuant;Fribourgeois, Switzerland (Cattle);
independent continuant;Prim'Holstein, France (Cattle);
independent continuant;Holstein-Friesian, Eritrea (Cattle);
independent continuant;Hays Converter, Canada (Cattle);
independent continuant;Frisona, Spain (Cattle);
independent continuant;Lynch Lineback, Canada (Cattle);
independent continuant;Eesti holstein, Estonia (Cattle);
independent continuant;Shaver Beefblend, Canada (Cattle);
independent continuant;Holstein-Friesian, Ethiopia (Cattle);
independent continuant;Speckle Park, Canada (Cattle);
independent continuant;Romanov, Romania (Sheep);
independent continuant;Volokolamsk, Russian Federation (Sheep);
independent continuant;Romanowska, Poland (Sheep);
independent continuant;Volgogradskaya, Russian Federation (Sheep);
independent continuant;Uchumskaya, Russian Federation (Sheep);
independent continuant;Romanov, Lithuania (Sheep);
independent continuant;Temirskaya, Russian Federation (Sheep);
