class;term;comment
material entity;ICEKpnK66-45-1 AM;the accessory module of ICE ICEKpnK66-45-1
material entity;ICESau7512986;
material entity;ICESau7611280;
material entity;ICEKpnK66-45-1 IEM;the integration and excision module of ICE ICEKpnK66-45-1
material entity;ICEKpnK66-45-1 RM;the regulation module of ICE ICEKpnK66-45-1
material entity;ICEKpnK66-45-1 CM;the conjugation module of ICE ICEKpnK66-45-1
material entity;ICEKpnCR-HvKP4-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnCR-HvKP4-1
material entity;ICEKpnSC-7-1 IEM;the integration and excision module of ICE ICEKpnSC-7-1
material entity;ICEKpnSC-7-1 CM;the conjugation module of ICE ICEKpnSC-7-1
material entity;ICEKpnSC-7-1 RM;the regulation module of ICE ICEKpnSC-7-1
material entity;ICEKpnSC-7-1 AM;the accessory module of ICE ICEKpnSC-7-1
material entity;ICESau7512166;
material entity;ICESau7413093;
material entity;ICESau7413714;
material entity;ICESau7312330;
material entity;ICESau7412791;
material entity;ICESau7215190;
material entity;ICESau7215311;
material entity;ICESau5377;
material entity;ICESau617;
material entity;ICEKpnKP11-1 AM;the accessory module of ICE ICEKpnKP11-1
material entity;ICEKpnKP11-1 RM;the regulation module of ICE ICEKpnKP11-1
material entity;ICESau5331;
material entity;ICEKpnKP11-1 CM;the conjugation module of ICE ICEKpnKP11-1
material entity;ICEKpnKP11-1 IEM;the integration and excision module of ICE ICEKpnKP11-1
material entity;ICEKpnCCRI-22199-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnCCRI-22199-1
material entity;pKLC102 IEM;the integration and excision module of ICE pKLC102.
material entity;pKLC102 CM;the conjugation module of ICE pKLC102.
material entity;ICEVchChn6 CM;the conjugation module of ICE ICEVchChn6.
material entity;ICEVchChn6 IEM;the integration and excision module of ICE ICEVchChn6.
material entity;ICEVchChn6 AM;the accessory module of ICE ICEVchChn6.
material entity;ICEKpn30660/NJST258 1-1 AM;the accessory module of ICE ICEKpn30660/NJST258 1-1
material entity;ICEVchChn6 RM;the regulation module of ICE ICEVchChn6.
material entity;ICEKpn30660/NJST258 1-1 RM;the regulation module of ICE ICEKpn30660/NJST258 1-1
material entity;ICEKpn30660/NJST258 1-1 CM;the conjugation module of ICE ICEKpn30660/NJST258 1-1
material entity;ICEKpn30660/NJST258 1-1 IEM;the integration and excision module of ICE ICEKpn30660/NJST258 1-1
material entity;ICELlapAA211;
material entity;ICEKpnCCRI-22199-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnCCRI-22199-1
material entity;ICESau4520;
material entity;Klebsiella pneumoniae NB5306;
material entity;ICEKpnSMU18037509-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnSMU18037509-1
material entity;ICESau4865;
material entity;ICEKpnKPR0928-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKPR0928-1
material entity;ICEKpnSMU18037509-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnSMU18037509-1
material entity;ICESau35414;
material entity;Klebsiella pneumoniae C789;
material entity;ICEKpnKPR0928-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKPR0928-1
material entity;ICESau35679;
material entity;Klebsiella pneumoniae C1398;
material entity;ICESau34801;
material entity;Klebsiella pneumoniae isolate KSH203;
material entity;ICESau35366;
material entity;Klebsiella pneumoniae NH34;
material entity;ICESau21995;
material entity;Klebsiella pneumoniae BJCFK909;
material entity;ICESau22034;
material entity;Klebsiella pneumoniae KP18-29;
material entity;ICELlapAA291;
material entity;Klebsiella pneumoniae KP17-16;
material entity;ICESau1591;
material entity;ICESau617 AM;the accessory module of ICE ICESau617.
material entity;Klebsiella pneumoniae subsp. pneumoniae R210-2;
material entity;Klebsiella pneumoniae KP17-15;
material entity;pKLC102 RM;the regulation module of ICE pKLC102.
material entity;ICESau617 IEM;the integration and excision module of ICE ICESau617.
material entity;pKLC102 AM;the accessory module of ICE pKLC102.
material entity;ICESau617 RM;the regulation module of ICE ICESau617.
material entity;ICESau617 CM;the conjugation module of ICE ICESau617.
material entity;ICEKpnR210-2-1 CM;the conjugation module of ICE ICEKpnR210-2-1
material entity;ICEKpnR210-2-1 IEM;the integration and excision module of ICE ICEKpnR210-2-1
material entity;ICEKpnR210-2-1 AM;the accessory module of ICE ICEKpnR210-2-1
material entity;ICEKpnR210-2-1 RM;the regulation module of ICE ICEKpnR210-2-1
material entity;ICEVspSpa1;
material entity;Klebsiella pneumoniae 675920;
material entity;ICEVspSpa2;
material entity;CW459tet(M);
material entity;Klebsiella pneumoniae KP NORM BLD 2014 104014;
material entity;ICEKpnKP17-16-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKP17-16-1
material entity;ICEEfa9830414;
material entity;Klebsiella pneumoniae KP NORM BLD 2015 112126;
material entity;ICEKpnKP17-16-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKP17-16-1
material entity;Vibrio splendidus EB5;
material entity;Klebsiella pneumoniae L482;
material entity;Vibrio splendidus 14-3;
material entity;Klebsiella pneumoniae subsp. pneumoniae CRK0298;
material entity;Vibrio splendidus ZD5;
material entity;Klebsiella pneumoniae FDAARGOS 531;
material entity;Vibrio splendidus ZF2;
material entity;Klebsiella pneumoniae L39 2;
material entity;ICEVspPor3;
material entity;Klebsiella pneumoniae 4743;
material entity;Vibrio splendidus ZD4;
material entity;Klebsiella pneumoniae FDAARGOS 566;
material entity;ICEVpaChn1 CM;the conjugation module of ICE ICEVpaChn1.
material entity;Klebsiella pneumoniae WCHKP015625;
material entity;ICEVpaChn1 RM;the regulation module of ICE ICEVpaChn1.
material entity;ICEVspSpa3;
material entity;Klebsiella pneumoniae WCHKP115069;
material entity;ICEVpaChn1 AM;the accessory module of ICE ICEVpaChn1.
material entity;ICEVpaChn1 IEM;the integration and excision module of ICE ICEVpaChn1.
material entity;Tn916S AM;the accessory module of ICE Tn916S.
material entity;ICEVchVie1;
material entity;ICEVchBan7;
material entity;Klebsiella pneumoniae KpvST101 OXA-48;
material entity;ICEVchSL1;
material entity;Klebsiella pneumoniae 2-1;
material entity;ICEVspPor1;
material entity;Klebsiella pneumoniae XJ-K2;
material entity;ICEVspPor2;
material entity;Klebsiella pneumoniae INF237;
material entity;ICEKpnNY9-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnNY9-1
material entity;ICEVscSpa2;
material entity;Klebsiella pneumoniae AR 0135;
material entity;ICEKpnNY9-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnNY9-1
material entity;ICEVscSpa3;
material entity;Klebsiella pneumoniae AR 0075;
material entity;ICEVpaAng1;
material entity;Klebsiella pneumoniae AR 0076;
material entity;ICEVscSpa1;
material entity;Klebsiella pneumoniae AR 0160;
material entity;ICEVflH-08942;
material entity;Klebsiella pneumoniae INF125-sc-2279943;
material entity;ICEVpaChn1;
material entity;Klebsiella pneumoniae XJ-K1;
material entity;Tn916S CM;the conjugation module of ICE Tn916S.
material entity;Tn916S RM;the regulation module of ICE Tn916S.
material entity;Klebsiella pneumoniae WCHKP3;
material entity;Tn916S IEM;the integration and excision module of ICE Tn916S.
material entity;ICE-GI2 IEM;the integration and excision module of ICE ICE-GI2.
material entity;ICEKpn675920-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpn675920-1
material entity;ICE-GI2 CM;the conjugation module of ICE ICE-GI2.
material entity;ICE-GI2 RM;the regulation module of ICE ICE-GI2.
material entity;ICE-GI2 AM;the accessory module of ICE ICE-GI2.
material entity;ICEKpn675920-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpn675920-1
material entity;Tn6087 RM;the regulation module of ICE Tn6087.
material entity;Tn6087 AM;the accessory module of ICE Tn6087.
material entity;Tn6087 IEM;the integration and excision module of ICE Tn6087.
material entity;Tn6087 CM;the conjugation module of ICE Tn6087.
material entity;ICEVchBan3;
material entity;Klebsiella pneumoniae L491;
material entity;ICEVchInd1;
material entity;ICEVchVie0;
material entity;Klebsiella pneumoniae AR438;
material entity;ICEVchBan2;
material entity;Klebsiella pneumoniae L388;
material entity;ICEVchInd3;
material entity;Klebsiella pneumoniae subsp. pneumoniae SC-7;
material entity;ICEKpnKUH-KPNHVL1-2 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKUH-KPNHVL1-2
material entity;ICEVchSaf1;
material entity;Klebsiella pneumoniae AR 362;
material entity;ICEKpnKUH-KPNHVL1-2 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKUH-KPNHVL1-2
material entity;ICEVchBan6;
material entity;Klebsiella pneumoniae AR 0087;
material entity;ICEVchInd2;
material entity;Klebsiella pneumoniae subsp. pneumoniae 12208;
material entity;ICEVchBan1;
material entity;Klebsiella pneumoniae DA33140;
material entity;ICEVchBan4;
material entity;Klebsiella pneumoniae 160111;
material entity;Klebsiella pneumoniae subsp. pneumoniae SCKP020079;
material entity;SXT(ET);
material entity;Klebsiella pneumoniae subsp. pneumoniae SCKP040074;
material entity;ICEKpnAR 0152-1 RM;the regulation module of ICE ICEKpnAR 0152-1
material entity;ICEKpnAR 0152-1 CM;the conjugation module of ICE ICEKpnAR 0152-1
material entity;ICEKpnAR 0152-1 AM;the accessory module of ICE ICEKpnAR 0152-1
material entity;ICEKpnAR 0152-1 IEM;the integration and excision module of ICE ICEKpnAR 0152-1
material entity;ICEKpn500 1420-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpn500 1420-1
material entity;ICEKpn500 1420-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpn500 1420-1
material entity;ICEVchChn6;
material entity;ICEVchMoz9;
material entity;Klebsiella pneumoniae WCHKP36;
material entity;ICEVchMoz4;
material entity;Klebsiella pneumoniae SCM96;
material entity;ICEVchMoz8;
material entity;Klebsiella pneumoniae WCHKP2;
material entity;ICEVchMoz7;
material entity;Klebsiella pneumoniae subsp. pneumoniae SCKP020143;
material entity;ICEVchAng3;
material entity;Klebsiella pneumoniae AR 0153;
material entity;ICEVchAng1;
material entity;Klebsiella pneumoniae AR 0079;
material entity;ICEVchAng2;
material entity;Klebsiella pneumoniae WCHKP7E2;
material entity;ICEVchMoz3;
material entity;Klebsiella pneumoniae Kp589;
material entity;ICEVchHKo1;
material entity;Klebsiella pneumoniae WCHKP020030;
material entity;ICEKpnBR21-1 IEM;the integration and excision module of ICE ICEKpnBR21-1
material entity;SXT(MCV09);
material entity;Klebsiella pneumoniae WCHKP040035;
material entity;ICESpnN24 IEM;the integration and excision module of ICE ICESpnN24.
material entity;Klebsiella pneumoniae subsp. pneumoniae SCKP020046;
material entity;ICESpnN24 CM;the conjugation module of ICE ICESpnN24.
material entity;ICESpnN24 RM;the regulation module of ICE ICESpnN24.
material entity;ICESpnN24 AM;the accessory module of ICE ICESpnN24.
material entity;ICEKpnINF059-1 AM;the accessory module of ICE ICEKpnINF059-1
material entity;ICEKpnINF059-1 CM;the conjugation module of ICE ICEKpnINF059-1
material entity;ICEKpnINF059-1 RM;the regulation module of ICE ICEKpnINF059-1
material entity;ICEKpnWCHKP020030-1 AM;the accessory module of ICE ICEKpnWCHKP020030-1
material entity;ICEKpnWCHKP020030-1 RM;the regulation module of ICE ICEKpnWCHKP020030-1
material entity;ICEKpnWCHKP020030-1 CM;the conjugation module of ICE ICEKpnWCHKP020030-1
material entity;ICEKpnWCHKP020030-1 IEM;the integration and excision module of ICE ICEKpnWCHKP020030-1
material entity;ICEPalBan1 AM;the accessory module of ICE ICEPalBan1.
material entity;ICEPalBan1 CM;the conjugation module of ICE ICEPalBan1.
material entity;ICEPalBan1 RM;the regulation module of ICE ICEPalBan1.
material entity;ICEPalBan1 IEM;the integration and excision module of ICE ICEPalBan1.
material entity;ICEKpnINF059-1 IEM;the integration and excision module of ICE ICEKpnINF059-1
material entity;ICEKpnKPHS1249-1 CM;the conjugation module of ICE ICEKpnKPHS1249-1
material entity;ICEKpnKPHS1249-1 IEM;the integration and excision module of ICE ICEKpnKPHS1249-1
material entity;ICEKpnKPHS1249-1 AM;the accessory module of ICE ICEKpnKPHS1249-1
material entity;ICEKpnKPHS1249-1 RM;the regulation module of ICE ICEKpnKPHS1249-1
material entity;ICEKpnK66-45-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnK66-45-1
material entity;ICEKpnK66-45-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnK66-45-1
material entity;ICEKpnKPC160121-1 CM;the conjugation module of ICE ICEKpnKPC160121-1
material entity;ICEKpnKPC160121-1 IEM;the integration and excision module of ICE ICEKpnKPC160121-1
material entity;ICE SagNEM316 TnGBS1 1 IEM;the integration and excision module of ICE ICE SagNEM316 TnGBS1 1.
material entity;ICE SagNEM316 TnGBS1 1 RM;the regulation module of ICE ICE SagNEM316 TnGBS1 1.
material entity;ICE SagNEM316 TnGBS1 1 CM;the conjugation module of ICE ICE SagNEM316 TnGBS1 1.
